99	2	7	0	7	-105	1	-1637	44237
99	2	8	0	8	-105	1	-1637	52793
99	2	9	0	9	-105	1	-1637	52793
99	3	0	0	0	1107	0	-3740	52793
99	3	1	0	1	2074	0	33	49152
99	3	2	0	2	129	0	2025	16384
99	3	3	0	3	-2183	0	56	32768
99	3	4	0	4	988	1	-3097	16384
99	3	5	0	5	728	1	-2896	49152
99	3	6	0	6	-107	0	-1397	32768
99	3	7	0	7	-105	1	-1637	44237
99	3	8	0	8	-105	1	-1637	52793
99	3	9	0	9	-105	1	-1637	52793
99	4	0	0	0	599	1	451	49152
99	5	0	0	0	1107	0	-3740	57344
99	6	0	0	0	-231	0	568	0
99	7	0	0	0	-652	0	280	30219
99	8	0	0	0	-231	0	568	0
99	9	0	0	0	-231	0	568	0
99	10	0	0	0	-231	0	568	0
99	11	0	0	0	-231	0	568	0
100	0	0	0	0	-453	1085	3400	32768
100	0	1	0	1	-341	1624	707	0
100	0	2	0	2	2956	1186	525	49152
